<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20150301 to 20150331</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2015  83 13   4.5   3.9  126143.  535. 33
2015  83 14   4.8   4.2  120530.  531. 33
2015  83 15   5.1   5.0  110523.  541. 37
2015  83 16   4.8   4.5  125080.  535. 37
2015  83 17   5.1   4.3  130701.  518. 37
2015  83 18   5.8   4.1  112977.  525. 17
2015  83 19   6.7   3.2   88080.  513. 17
2015  83 20   6.2   3.3  119428.  535. 17
2015  83 21   5.5   3.6  163647.  544. 20
2015  83 22   5.4   3.8  160576.  548. 20
2015  83 23   5.3   3.9  146774.  552. 20
2015  84  0   5.4   4.1  143303.  558. 20
2015  84  1   5.0   4.0  134557.  565. 20
2015  84  2   5.1   4.0  128665.  549. 20
2015  84  3   5.6   3.6  119374.  532. 23
2015  84  4   5.0   3.6  115943.  541. 23
2015  84  5   4.9   3.4  111429.  551. 23
2015  84  6   5.6   3.0   95899.  517. 27
2015  84  7   5.5   3.0   89833.  509. 27
2015  84  8   5.6   2.9   81728.  494. 27
2015  84  9   6.4   3.1   71743.  509. 33
2015  84 10   5.9   7.9   59559.  544. 33
2015  84 11   4.6   9.1   79842.  550. 33
2015  84 12   4.8   9.0   86032.  558. 37
2015  84 13   4.2   9.4   81373.  573. 37
2015  84 14   2.4  12.1   65392.  579. 37
2015  84 15   2.9   8.5   76397.  579. 27
2015  84 16   3.6   5.3  108628.  579. 27
2015  84 17   2.3   8.0   75383.  574. 27
2015  84 18   1.5   9.4   59953.  569. 33
2015  84 19   2.4   7.9   71583.  569. 33
2015  84 20   3.7   5.6  111539.  551. 33
2015  84 21   5.4   3.7  117967.  523. 20
2015  84 22   6.0   3.2  104645.  508. 20
2015  84 23   5.6   3.2   92431.  513. 20
2015  85  0   4.2   3.6  140699.  516. 23
2015  85  1   4.3   3.7  138641.  512. 23
2015  85  2   4.9   3.7  124108.  508. 23
2015  85  3   5.6   3.7  118605.  496. 13
2015  85  4   5.3   3.8  125487.  496. 13
2015  85  5   5.2   3.5  116194.  479. 13
2015  85  6   6.0   3.2   98398.  457. 17
2015  85  7   5.6   4.3  100355.  463. 17
2015  85  8   5.8   4.1   87550.  452. 17
2015  85  9   6.0   4.6   78599.  447.  7
2015  85 10   5.9   4.5   77344.  443.  7
2015  85 11   5.7   5.0   68950.  442.  7
2015  85 12   5.8   5.6   66075.  436. 20
2015  85 13   5.6   5.6   67305.  427. 20
2015  85 14   2.2  12.4   43443.  442. 20
2015  85 15   2.2  11.3   35288.  435. 23
2015  85 16   4.6   7.3   34137.  416. 23
2015  85 17   4.8   6.7   33242.  411. 23
2015  85 18   4.8   5.8   38875.  406. 20
2015  85 19   4.4   6.1   39086.  417. 20
2015  85 20   4.7   5.7   45015.  421. 20
2015  85 21   4.3   5.5   55227.  428. 30
2015  85 22   4.0   5.7   62966.  434. 30
2015  85 23   4.0   5.7   63612.  436. 30
2015  86  0   4.3   5.7   61329.  434. 30
2015  86  1   4.7   5.4   58717.  428. 30
2015  86  2   5.2   5.7   51259.  429. 30
2015  86  3   5.6   5.9   51853.  431. 23
2015  86  4   5.9   6.0   54438.  438. 23
2015  86  5   6.1   5.9   52395.  434. 23
2015  86  6   6.6   5.3   46443.  430. 23
2015  86  7   6.6   5.6   45130.  429. 23
2015  86  8   6.2   5.6   47743.  423. 23
2015  86  9   6.5   5.3   43195.  412. 13
2015  86 10   6.5   5.5   36728.  411. 13
2015  86 11   6.4   5.6   32325.  407. 13
2015  86 12   6.6   5.8   26000.  407. 23
2015  86 13   6.7   6.2   25107.  403. 23
2015  86 14   7.1   6.2   26664.  391. 23
2015  86 15   7.2   6.1   26768.  390. 13
2015  86 16   7.2   6.4   30164.  386. 13
2015  86 17   7.2   6.4   31092.  387. 13
2015  86 18   7.2   6.4   31547.  382. 10
2015  86 19   7.5   7.5   30871.  387. 10
2015  86 20   7.5   7.5   31412.  380. 10
2015  86 21   7.2   7.8   32430.  378. 13
2015  86 22   7.3   7.9   30220.  376. 13
2015  86 23   7.6   7.9   33022.  369. 13
2015  87  0   7.3   8.1   34117.  362.  0
2015  87  1   6.6   8.7   42951.  358.  0
2015  87  2   6.8   9.9   39967.  363.  0
2015  87  3   7.0   9.4   38176.  372. 17
2015  87  4   6.9  10.9   40868.  381. 17
2015  87  5   6.6  11.0   67964.  391. 17
2015  87  6   8.2   8.6   47750.  401. 33
2015  87  7   9.4   7.7   37438.  406. 33
2015  87  8   9.7   9.0   47174.  406. 33
2015  87  9   9.4   9.4   49164.  399. 17
2015  87 10   8.5  10.1   51630.  416. 17
2015  87 11   7.9  10.3   55373.  414. 17
2015  87 12   9.3   8.5   27445.  416. 17
2015  87 13   9.5   7.8   32104.  411. 17
2015  87 14  10.0   8.9   14627.  416. 17
2015  87 15  10.4   9.2   19212.  415. 23
2015  87 16  10.7  10.1   13598.  421. 23
2015  87 17  11.0  11.3   15404.  419. 23
2015  87 18  12.6  11.6   17819.  423. 20
2015  87 19  13.8  11.3   18144.  424. 20
2015  87 20  14.3  10.6   19716.  420. 20
2015  87 21  14.1  16.6   17992.  416. 27
2015  87 22  13.4  21.6   20387.  413. 27
2015  87 23  14.0  20.0   29160.  410. 27
2015  88  0  14.2  23.8   21479.  404. 40
2015  88  1  15.4  16.2   17829.  396. 40
2015  88  2  14.3  19.9   18945.  399. 40
2015  88  3  13.6  19.9   19778.  390. 33
2015  88  4  13.2  21.8   17896.  392. 33
2015  88  5  14.4  11.9   22039.  383. 33
2015  88  6  14.2   8.9   18902.  373. 23
2015  88  7  13.2  10.7   11368.  368. 23
2015  88  8  12.4  10.7   12448.  362. 23
2015  88  9  11.9  11.0    9493.  357. 17
2015  88 10  10.6   9.5   23795.  358. 17
2015  88 11   9.5  10.4   23303.  354. 17
2015  88 12   9.6   8.8   25513.  356. 20
2015  88 13   8.8   7.6   47105.  351. 20
2015  88 14   7.9   8.1   57596.  353. 20
2015  88 15   7.5   7.5   69149.  366. 17
2015  88 16   8.1   7.5   99438.  380. 17
2015  88 17   8.3   7.6  119251.  381. 17
2015  88 18   8.5   7.5  107293.  381. 20
2015  88 19   8.9   6.9  119073.  377. 20
2015  88 20   8.7   8.3   60530.  366. 20
2015  88 21   7.8  12.6   24510.  367. 20
2015  88 22   7.7  11.6   21460.  369. 20
2015  88 23   7.0  11.8   20469.  362. 20
2015  89  0   6.8  10.7   23232.  357. 17
2015  89  1   6.5  11.5   20755.  355. 17
2015  89  2   6.4  11.3   23340.  357. 17
2015  89  3   6.6   9.2   30777.  351. 20
2015  89  4   6.4   8.0   48495.  363. 20
2015  89  5   5.8   9.0   29145.  360. 20
2015  89  6   5.6   8.3   32288.  360.  7
2015  89  7   5.6   7.3   29902.  348.  7
2015  89  8   5.7   6.2   32872.  349.  7
2015  89  9   5.6   5.7   34226.  359.  7
2015  89 10   5.5   5.7   31315.  345.  7
2015  89 11   5.9   4.9   14572.  330.  7
2015  89 12   5.8   4.9   13783.  326.  3
2015  89 13   5.6   5.0   14651.  324.  3
2015  89 14   5.5   4.9   14339.  317.  3
2015  89 15   5.5   5.0   15105.  316.  3
2015  89 16   5.5   5.1   13878.  314.  3
2015  89 17   5.6   4.8   12958.  312.  3
2015  89 18   5.4   5.3   13842.  316.  7
2015  89 19   5.4   5.2   13956.  312.  7
2015  89 20   5.2   4.8   14820.  312.  7
2015  89 21   5.3   4.4   13670.  314. 17
2015  89 22   4.9   3.4   15419.  303. 17
2015  89 23   5.2   3.4   14735.  301. 17
2015  90  0   5.9   3.9   15161.  313.  3
2015  90  1   6.4   4.3   15691.  322.  3
2015  90  2   6.5   4.5   16088.  325.  3
2015  90  3   6.5   4.3   16548.  319.  7
2015  90  4   6.4   4.5   16741.  321.  7
2015  90  5   6.4   4.7   20821.  326.  7
2015  90  6   6.6   5.5   22780.  332. 23
2015  90  7   6.9   6.6   30150.  336. 23
2015  90  8   8.2   8.7   32108.  343. 23
2015  90  9  14.3  15.8   51785.  382. 23
2015  90 10  15.7  16.1   55571.  380. 23
2015  90 11  15.2  17.8   59404.  378. 23
2015  90 12  14.0  13.3  133729.  384. 30
2015  90 13  14.6  14.7  168008.  402. 30
2015  90 14  15.9  19.6   68421.  407. 30
2015  90 15  14.8  15.8   76341.  415. 30
2015  90 16  14.3  14.9   74073.  402. 30
2015  90 17   9.4  23.7  108038.  386. 30
2015  90 18  10.0  22.4  119162.  381. 27
2015  90 19  13.9  14.4   73207.  401. 27
2015  90 20  15.1   8.4   38302.  423. 27
2015  90 21  14.7   7.3   31404.  408. 20
2015  90 22  14.0   8.0   30883.  398. 20
2015  90 23  13.7   8.3   25601.  400. 20
</pre><hr><HR>
<ADDRESS>
<table>
<tr>
<td>
If you have any questions about OMNIWeb Plus Interface,contact:<br>
<A HREF="mailto:Natalia.E.Papitashvili@nasa.gov">
Dr. Natalia Papitashvili</A>, Code 672, Greenbelt, MD 20771.
</ADDRESS>
</td></tr>
</table>
<HR>
<H6>Last Update: August 03, 2026, NEP.</H6>
</BODY>
</HTML>
