<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni2 data from 20240501 to 20240531</B><hr><pre>Selected parameters:
 1 Scalar B, nT
 2 SW Proton Density, N/cm^3
 3 SW Plasma Temperature, K
 4 SW Plasma Speed, km/s
 5 Kp index

YEAR DOY HR    1     2        3     4   5
2024 145 11   7.9   4.6   77127.  376. 30
2024 145 12   8.0   3.3   53008.  378. 20
2024 145 13   6.4   5.4  121281.  370. 20
2024 145 14   6.7   4.8   59098.  376. 20
2024 145 15   6.1   5.5   73247.  379. 13
2024 145 16   6.7   5.5   64206.  380. 13
2024 145 17   7.3   4.8   49000.  368. 13
2024 145 18   7.2   4.5   51833.  360.  3
2024 145 19   7.2   4.3   52900.  358.  3
2024 145 20   7.2   4.6   55496.  366.  3
2024 145 21   7.5   4.5   49695.  364. 10
2024 145 22   7.3   4.8   65226.  366. 10
2024 145 23   8.9   6.8   78554.  397. 10
2024 146  0   9.3   6.7   72770.  400. 13
2024 146  1   8.9   6.4   72519.  401. 13
2024 146  2   8.6   5.9   79674.  393. 13
2024 146  3   7.6   5.1   81632.  374. 13
2024 146  4   7.4   5.2   91040.  380. 13
2024 146  5   7.7   4.7  105789.  373. 13
2024 146  6   7.4   4.4  122599.  363. 13
2024 146  7   7.3   3.7  126479.  362. 13
2024 146  8   7.0   3.5  107177.  356. 13
2024 146  9   7.0   3.8  110843.  349.  7
2024 146 10   7.0   4.6  122312.  355.  7
2024 146 11   7.2   4.2  118390.  357.  7
2024 146 12   6.9   4.5  124546.  358.  7
2024 146 13   6.9   5.1  205293.  377.  7
2024 146 14   6.6   5.0  215079.  388.  7
2024 146 15   7.5   4.7  183421.  402. 20
2024 146 16   7.1   5.1  203647.  397. 20
2024 146 17   7.1   3.8  149732.  370. 20
2024 146 18   6.5   3.7  147897.  372. 13
2024 146 19   6.2   4.2  143135.  376. 13
2024 146 20   5.9   4.2  140445.  371. 13
2024 146 21   6.0   3.4  130553.  355. 23
2024 146 22   6.1 999.9 9999999. 9999. 23
2024 146 23   5.8   3.3  110571.  357. 23
2024 147  0   5.6   4.1  100464.  355. 13
2024 147  1   5.8   3.9  101119.  359. 13
2024 147  2   5.7   4.4  132473.  377. 13
2024 147  3   5.5   3.4  107231.  353. 23
2024 147  4   5.3   4.0  120292.  376. 23
2024 147  5   4.8   2.4   73268.  344. 23
2024 147  6   4.8   4.7   92558.  379.  7
2024 147  7   4.9   3.7  144823.  378.  7
2024 147  8   4.7   3.8  124935.  430.  7
2024 147  9   4.8   3.5  131620.  370. 23
2024 147 10   5.2   3.1   90534.  351. 23
2024 147 11   5.3   2.6   78408.  375. 23
2024 147 12   4.7   4.3  162027.  394. 27
2024 147 13   5.2   4.3  163568.  408. 27
2024 147 14   5.7   3.8  125809.  389. 27
2024 147 15   6.1   3.0   95061.  372. 27
2024 147 16   6.1   3.2   84010.  370. 27
2024 147 17   6.2   3.1   57831.  361. 27
2024 147 18   6.4   2.9   67859.  352. 27
2024 147 19   6.2   2.7   69126.  348. 27
2024 147 20   6.5   2.6   49450.  348. 27
2024 147 21   7.6   3.2   62659.  345. 10
2024 147 22   8.2   3.7   74972.  347. 10
2024 147 23   7.7   3.0   68915.  356. 10
2024 148  0   7.5   3.7   71402.  364. 10
2024 148  1   7.7   3.7   50003.  347. 10
2024 148  2   5.4   4.2   89386.  370. 10
2024 148  3   4.4  10.8   93311.  403.  3
2024 148  4   3.3  13.0   59045.  405.  3
2024 148  5   4.9   9.3   97590.  401.  3
2024 148  6   5.5   9.7   96446.  400. 23
2024 148  7   5.6  10.6   86178.  394. 23
2024 148  8   7.4   3.8   58804.  356. 23
2024 148  9   7.4   4.6  112652.  378. 30
2024 148 10   6.4   6.2  113778.  390. 30
2024 148 11   6.3   5.4   47022.  358. 30
2024 148 12   4.2  11.1   44766.  377. 23
2024 148 13   5.1  10.9   35904.  375. 23
2024 148 14   7.0   5.8   39034.  366. 23
2024 148 15   6.9   5.8   30924.  367. 13
2024 148 16   6.8   4.5   26239.  356. 13
2024 148 17   6.4   4.6   27623.  352. 13
2024 148 18   5.0   8.0   30372.  366. 13
2024 148 19   4.6   6.6   40855.  361. 13
2024 148 20   4.3   6.5   41284.  375. 13
2024 148 21   4.4   7.2   34224.  372. 20
2024 148 22   4.9   6.2   38451.  371. 20
2024 148 23   5.3   5.8   37578.  360. 20
2024 149  0   5.6   5.5   36786.  353. 20
2024 149  1   5.7   4.4   31744.  334. 20
2024 149  2   5.6   5.3   30356.  341. 20
2024 149  3   3.5   9.1   44632.  347. 17
2024 149  4   3.0   9.7   30315.  354. 17
2024 149  5   3.3  11.4   26168.  356. 17
2024 149  6   3.3  11.9   32650.  357. 17
2024 149  7   4.9  10.0   18180.  354. 17
2024 149  8   4.5  12.0   13418.  345. 17
2024 149  9   4.8   9.9    9349.  342.  7
2024 149 10   4.4  10.4   16198.  335.  7
2024 149 11   4.5   9.7   17266.  333.  7
2024 149 12   3.7  11.8   20054.  336.  3
2024 149 13   4.8   8.3   15084.  337.  3
2024 149 14   5.0   7.4   10991.  337.  3
2024 149 15   4.4   8.7   13326.  337.  7
2024 149 16   3.6  10.4   15192.  334.  7
2024 149 17   5.5   6.8    9973.  333.  7
2024 149 18   6.4   6.3    9395.  334.  7
2024 149 19   6.7   6.5    8415.  333.  7
2024 149 20   6.9   6.5    9028.  332.  7
2024 149 21   6.6   7.0    9090.  327.  7
2024 149 22   6.7   7.0    8552.  324.  7
2024 149 23   6.7   8.1    9012.  324.  7
2024 150  0   6.7   7.7    8305.  320.  3
2024 150  1   5.9   9.0    7971.  320.  3
2024 150  2   5.9   9.4    7456.  319.  3
2024 150  3   5.9   9.9    7235.  316.  7
2024 150  4   5.7  11.3    9685.  319.  7
2024 150  5   6.2  11.5   11145.  318.  7
2024 150  6   6.5  13.7   21848.  321. 17
2024 150  7   7.5  10.1   25735.  341. 17
2024 150  8   7.9  10.3   19482.  349. 17
2024 150  9   8.1  12.4   21854.  340. 17
2024 150 10   8.9  11.6   14435.  342. 17
2024 150 11   9.3   9.3   16358.  341. 17
2024 150 12   9.6  10.1   16380.  341. 10
2024 150 13  10.2   9.2   14133.  341. 10
2024 150 14  10.7   9.7   15170.  342. 10
2024 150 15  10.7  11.9   18016.  335. 17
2024 150 16  10.1  15.1   22661.  332. 17
2024 150 17  10.2  16.2   21020.  328. 17
2024 150 18   9.6  12.0   37900.  336. 23
2024 150 19  10.5   7.3   44545.  339. 23
2024 150 20  10.3   7.1   43688.  342. 23
2024 150 21  10.2   5.5   47116.  347. 17
2024 150 22  10.1   4.9   45413.  339. 17
2024 150 23   8.2   4.1  143298.  345. 17
2024 151  0   8.6   3.3  136372.  345.  3
2024 151  1   8.8   2.9  117394.  346.  3
2024 151  2   7.4   4.9  132057.  342.  3
2024 151  3   7.6   4.8  111543.  339.  7
2024 151  4   7.7   5.7  105398.  339.  7
2024 151  5   7.7   5.4   83805.  343.  7
2024 151  6   7.3   5.5   81157.  338.  7
2024 151  7   7.1   5.7   78399.  335.  7
2024 151  8   6.9   6.9   87729.  339.  7
2024 151  9   7.2   8.2   54074.  344. 13
2024 151 10   7.1   7.8   52223.  335. 13
2024 151 11   3.3  12.2   77667.  334. 13
2024 151 12   5.1  12.8   72587.  335. 20
2024 151 13   5.2  11.7   69270.  348. 20
2024 151 14   6.3  11.4   60682.  355. 20
2024 151 15   8.4   9.3   38355.  361. 33
2024 151 16   9.0   9.5   17474.  359. 33
2024 151 17   8.2   8.4   12806.  361. 33
2024 151 18   7.8   8.1   13408.  355. 20
2024 151 19   8.0   7.4   15789.  351. 20
2024 151 20   8.1   6.8   17182.  348. 20
2024 151 21   7.8   7.0   19698.  348. 27
2024 151 22   7.0  10.3   28617.  348. 27
2024 151 23   5.7  15.9   34263.  350. 27
2024 152  0   2.8  24.7   39387.  353. 27
2024 152  1   3.6  22.1   41467.  351. 27
2024 152  2   7.4  14.6   37424.  362. 27
2024 152  3   8.8  14.4   20763.  370. 43
2024 152  4   8.0  19.2   12966.  370. 43
2024 152  5   6.9  20.9   20458.  366. 43
2024 152  6   6.2  17.0   39280.  368. 23
2024 152  7   6.2  12.6   53539.  366. 23
2024 152  8   5.2  12.1   61675.  362. 23
2024 152  9   5.4   9.7   63245.  353. 10
2024 152 10   5.4   7.8   62574.  353. 10
2024 152 11   6.0   6.5   62479.  350. 10
2024 152 12   5.8   6.4   60046.  354. 13
2024 152 13   6.0   5.7   61824.  359. 13
2024 152 14   5.8   6.3   65057.  360. 13
2024 152 15   5.4   6.1   66655.  355. 17
2024 152 16   5.1   5.9   66382.  353. 17
2024 152 17   5.3   5.4   61023.  354. 17
2024 152 18   5.2   4.8   50359.  343. 17
2024 152 19   5.2   4.4   43231.  359. 17
2024 152 20   4.9   4.2   42639.  353. 17
2024 152 21   4.3   3.7   27294.  353. 13
2024 152 22   4.2   4.4    9758.  314. 13
2024 152 23   4.2   3.8   33358.  339. 13
</pre><hr><HR>
<ADDRESS>
<table>
<tr>
<td>
If you have any questions about OMNIWeb Plus Interface,contact:<br>
<A HREF="mailto:Natalia.E.Papitashvili@nasa.gov">
Dr. Natalia Papitashvili</A>, Code 672, Greenbelt, MD 20771.
</ADDRESS>
</td></tr>
</table>
<HR>
<H6>Last Update: August 03, 2026, NEP.</H6>
</BODY>
</HTML>
